Fecha DMA;Latitud;Longitud;Tip. LANCE;N LANCE;TALLA
18/02/2008;7;98;LANPALO;49;49
18/02/2008;7;98;LANPALO;49;45
18/02/2008;7;98;LANPALO;49;45
18/02/2008;7;98;LANPALO;49;45
18/02/2008;7;98;LANPALO;49;49
18/02/2008;7;98;LANPALO;49;51
18/02/2008;7;98;LANPALO;49;48
18/02/2008;7;98;LANPALO;49;50
18/02/2008;7;98;LANPALO;49;43
18/02/2008;7;98;LANPALO;49;46
18/02/2008;7;98;LANPALO;49;41
18/02/2008;7;98;LANPALO;49;37
18/02/2008;7;98;LANPALO;49;45
18/02/2008;7;98;LANPALO;49;43
18/02/2008;7;98;LANPALO;49;49
18/02/2008;7;98;LANPALO;49;42
18/02/2008;7;98;LANPALO;49;43
18/02/2008;7;98;LANPALO;49;43
18/02/2008;7;98;LANPALO;49;43
18/02/2008;7;98;LANPALO;49;43
18/02/2008;7;98;LANPALO;49;47
18/02/2008;7;98;LANPALO;49;46
18/02/2008;7;98;LANPALO;49;48
18/02/2008;7;98;LANPALO;49;41
18/02/2008;7;98;LANPALO;49;42
18/02/2008;7;98;LANPALO;49;50
18/02/2008;7;98;LANPALO;49;44
18/02/2008;7;98;LANPALO;49;42
18/02/2008;7;98;LANPALO;49;41
18/02/2008;7;98;LANPALO;49;43
18/02/2008;7;98;LANPALO;49;48
21/02/2008;7;98;LANPALO;54;47
21/02/2008;7;98;LANPALO;54;49
21/02/2008;7;98;LANPALO;54;44
21/02/2008;7;98;LANPALO;54;42
21/02/2008;7;98;LANPALO;54;37
21/02/2008;7;98;LANPALO;54;44
21/02/2008;7;98;LANPALO;54;48
21/02/2008;7;98;LANPALO;54;46
21/02/2008;7;98;LANPALO;54;44
21/02/2008;7;98;LANPALO;54;43
21/02/2008;7;98;LANPALO;54;49
21/02/2008;7;98;LANPALO;54;46
21/02/2008;7;98;LANPALO;54;45
21/02/2008;7;98;LANPALO;54;43
21/02/2008;7;98;LANPALO;54;41
21/02/2008;7;98;LANPALO;54;41
21/02/2008;7;98;LANPALO;54;41
21/02/2008;7;98;LANPALO;54;44
21/02/2008;7;98;LANPALO;54;49
21/02/2008;7;98;LANPALO;54;44
21/02/2008;7;98;LANPALO;54;48
21/02/2008;7;98;LANPALO;54;48
21/02/2008;7;98;LANPALO;54;54
21/02/2008;7;98;LANPALO;54;57
21/02/2008;7;98;LANPALO;54;52
21/02/2008;7;98;LANPALO;54;50
21/02/2008;7;98;LANPALO;54;49
21/02/2008;7;98;LANPALO;54;51
22/02/2008;7;103;LANPALO;55;50
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;44
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;58
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;44
22/02/2008;7;103;LANPALO;55;45
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;48
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;51
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;46
22/02/2008;7;103;LANPALO;55;44
22/02/2008;7;103;LANPALO;55;53
22/02/2008;7;103;LANPALO;55;58
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;44
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;44
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;44
22/02/2008;7;103;LANPALO;55;46
22/02/2008;7;103;LANPALO;55;45
22/02/2008;7;103;LANPALO;55;46
22/02/2008;7;103;LANPALO;55;44
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;53
22/02/2008;7;103;LANPALO;55;52
22/02/2008;7;103;LANPALO;55;53
22/02/2008;7;103;LANPALO;55;50
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;46
22/02/2008;7;103;LANPALO;55;43
22/02/2008;7;103;LANPALO;55;47
22/02/2008;7;103;LANPALO;55;48
22/02/2008;7;103;LANPALO;55;49
22/02/2008;7;103;LANPALO;55;51
22/02/2008;7;103;LANPALO;55;43
24/02/2008;7;104;LANPALO;58;57
24/02/2008;7;104;LANPALO;58;50
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;54
24/02/2008;7;104;LANPALO;58;54
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;44
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;53
24/02/2008;7;104;LANPALO;58;57
24/02/2008;7;104;LANPALO;58;52
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;58
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;44
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;52
24/02/2008;7;104;LANPALO;58;50
24/02/2008;7;104;LANPALO;58;53
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;44
24/02/2008;7;104;LANPALO;58;43
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;44
24/02/2008;7;104;LANPALO;58;44
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;52
24/02/2008;7;104;LANPALO;58;50
24/02/2008;7;104;LANPALO;58;50
24/02/2008;7;104;LANPALO;58;50
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;47
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;48
24/02/2008;7;104;LANPALO;58;49
24/02/2008;7;104;LANPALO;58;46
24/02/2008;7;104;LANPALO;58;51
24/02/2008;7;104;LANPALO;58;52
24/02/2008;7;104;LANPALO;58;53
24/02/2008;7;104;LANPALO;58;56
24/02/2008;6;104;LANPALO;60;51
24/02/2008;6;104;LANPALO;60;54
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;50
24/02/2008;6;104;LANPALO;60;48
24/02/2008;6;104;LANPALO;60;47
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;53
24/02/2008;6;104;LANPALO;60;52
24/02/2008;6;104;LANPALO;60;50
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;42
24/02/2008;6;104;LANPALO;60;41
24/02/2008;6;104;LANPALO;60;47
24/02/2008;6;104;LANPALO;60;48
24/02/2008;6;104;LANPALO;60;44
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;56
24/02/2008;6;104;LANPALO;60;50
24/02/2008;6;104;LANPALO;60;52
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;50
24/02/2008;6;104;LANPALO;60;48
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;44
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;41
24/02/2008;6;104;LANPALO;60;37
24/02/2008;6;104;LANPALO;60;38
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;42
24/02/2008;6;104;LANPALO;60;41
24/02/2008;6;104;LANPALO;60;51
24/02/2008;6;104;LANPALO;60;44
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;42
24/02/2008;6;104;LANPALO;60;45
24/02/2008;6;104;LANPALO;60;48
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;45
24/02/2008;6;104;LANPALO;60;42
24/02/2008;6;104;LANPALO;60;44
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;47
24/02/2008;6;104;LANPALO;60;46
24/02/2008;6;104;LANPALO;60;45
24/02/2008;6;104;LANPALO;60;44
24/02/2008;6;104;LANPALO;60;47
24/02/2008;6;104;LANPALO;60;51
24/02/2008;6;104;LANPALO;60;50
24/02/2008;6;104;LANPALO;60;49
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;41
24/02/2008;6;104;LANPALO;60;39
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;39
24/02/2008;6;104;LANPALO;60;38
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;51
24/02/2008;6;104;LANPALO;60;47
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;42
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;40
24/02/2008;6;104;LANPALO;60;39
24/02/2008;6;104;LANPALO;60;47
24/02/2008;6;104;LANPALO;60;46
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;43
24/02/2008;6;104;LANPALO;60;43
25/02/2008;7;104;LANPALO;61;50
25/02/2008;7;104;LANPALO;61;49
25/02/2008;7;104;LANPALO;61;39
25/02/2008;7;104;LANPALO;61;38
25/02/2008;7;104;LANPALO;61;37
25/02/2008;7;104;LANPALO;61;40
25/02/2008;7;104;LANPALO;61;41
25/02/2008;7;104;LANPALO;61;39
25/02/2008;7;104;LANPALO;61;47
25/02/2008;7;104;LANPALO;61;49
25/02/2008;7;104;LANPALO;61;38
25/02/2008;7;104;LANPALO;61;47
25/02/2008;7;104;LANPALO;61;48
25/02/2008;7;104;LANPALO;61;44
25/02/2008;7;104;LANPALO;61;47
25/02/2008;7;104;LANPALO;61;46
25/02/2008;7;104;LANPALO;61;45
25/02/2008;7;104;LANPALO;61;46
25/02/2008;7;104;LANPALO;61;47
25/02/2008;7;104;LANPALO;61;40
25/02/2008;7;104;LANPALO;61;41
25/02/2008;7;104;LANPALO;61;40
25/02/2008;7;104;LANPALO;61;41
25/02/2008;7;104;LANPALO;61;43
25/02/2008;7;104;LANPALO;61;47
25/02/2008;7;104;LANPALO;61;46
25/02/2008;7;104;LANPALO;61;42
25/02/2008;7;104;LANPALO;61;39
25/02/2008;7;104;LANPALO;61;37
25/02/2008;7;104;LANPALO;61;36
25/02/2008;7;104;LANPALO;61;39
25/02/2008;7;104;LANPALO;61;40
25/02/2008;7;104;LANPALO;61;39
25/02/2008;7;104;LANPALO;61;48
25/02/2008;7;104;LANPALO;61;50
25/02/2008;7;104;LANPALO;61;37
25/02/2008;7;104;LANPALO;61;37
25/02/2008;7;104;LANPALO;61;37
25/02/2008;7;104;LANPALO;61;38
25/02/2008;7;104;LANPALO;61;39
25/02/2008;7;104;LANPALO;61;41
25/02/2008;7;104;LANPALO;61;42
25/02/2008;7;104;LANPALO;61;40
25/02/2008;7;104;LANPALO;61;42
25/02/2008;7;104;LANPALO;61;44
25/02/2008;7;104;LANPALO;61;41
25/02/2008;7;104;LANPALO;61;39
25/02/2008;7;104;LANPALO;61;37
25/02/2008;7;104;LANPALO;61;38
25/02/2008;7;104;LANPALO;61;46
25/02/2008;7;104;LANPALO;61;43
25/02/2008;7;104;LANPALO;61;41
25/02/2008;7;104;LANPALO;61;37
12/02/2008;7;97;LANPALO;14;57
12/02/2008;7;97;LANPALO;14;68
12/02/2008;7;97;LANPALO;14;55
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;61
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;70
12/02/2008;7;97;LANPALO;14;65
12/02/2008;7;97;LANPALO;14;58
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;45
12/02/2008;7;97;LANPALO;14;68
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;55
12/02/2008;7;97;LANPALO;14;58
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;61
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;68
12/02/2008;7;97;LANPALO;14;72
12/02/2008;7;97;LANPALO;14;61
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;58
12/02/2008;7;97;LANPALO;14;45
12/02/2008;7;97;LANPALO;14;61
12/02/2008;7;97;LANPALO;14;40
12/02/2008;7;97;LANPALO;14;65
12/02/2008;7;97;LANPALO;14;55
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;50
12/02/2008;7;97;LANPALO;14;55
12/02/2008;7;97;LANPALO;14;68
12/02/2008;7;97;LANPALO;14;58
12/02/2008;7;97;LANPALO;14;42
12/02/2008;7;97;LANPALO;14;58
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;61
12/02/2008;7;97;LANPALO;14;62
12/02/2008;7;97;LANPALO;14;58
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;71
12/02/2008;7;97;LANPALO;14;60
12/02/2008;7;97;LANPALO;14;60
11/03/2008;6;101;LANPALO;32;74
11/03/2008;6;101;LANPALO;32;89
11/03/2008;6;101;LANPALO;32;93
11/03/2008;6;101;LANPALO;32;91
11/03/2008;6;101;LANPALO;32;72
11/03/2008;6;101;LANPALO;32;70
11/03/2008;6;101;LANPALO;32;70
11/03/2008;6;101;LANPALO;32;67
11/03/2008;6;101;LANPALO;32;51
11/03/2008;6;101;LANPALO;32;50
11/03/2008;6;101;LANPALO;32;79
11/03/2008;6;101;LANPALO;32;49
11/03/2008;6;101;LANPALO;32;47
11/03/2008;6;101;LANPALO;32;42
11/03/2008;6;101;LANPALO;32;84
11/03/2008;6;101;LANPALO;32;81
11/03/2008;6;101;LANPALO;32;80
11/03/2008;6;101;LANPALO;32;80
11/03/2008;6;101;LANPALO;32;41
11/03/2008;6;101;LANPALO;32;100
11/03/2008;6;101;LANPALO;32;94
11/03/2008;6;101;LANPALO;32;89
11/03/2008;6;101;LANPALO;32;92
11/03/2008;6;101;LANPALO;32;79
11/03/2008;6;101;LANPALO;32;79
11/03/2008;6;101;LANPALO;32;87
11/03/2008;6;101;LANPALO;32;81
11/03/2008;6;101;LANPALO;32;90
11/03/2008;6;101;LANPALO;32;101
11/03/2008;6;101;LANPALO;32;111
11/03/2008;6;101;LANPALO;32;100
11/03/2008;6;101;LANPALO;32;97
11/03/2008;6;101;LANPALO;32;99
11/03/2008;6;101;LANPALO;32;87
11/03/2008;6;101;LANPALO;32;84
11/03/2008;6;101;LANPALO;32;93
11/03/2008;6;101;LANPALO;32;101
11/03/2008;6;101;LANPALO;32;107
11/03/2008;6;101;LANPALO;32;119
11/03/2008;6;101;LANPALO;32;134
19/03/2008;7;105;LANPALO;39;57
19/03/2008;7;105;LANPALO;39;69
19/03/2008;7;105;LANPALO;39;62
19/03/2008;7;105;LANPALO;39;74
19/03/2008;7;105;LANPALO;39;81
19/03/2008;7;105;LANPALO;39;72
19/03/2008;7;105;LANPALO;39;99
19/03/2008;7;105;LANPALO;39;84
19/03/2008;7;105;LANPALO;39;91
19/03/2008;7;105;LANPALO;39;98
19/03/2008;7;105;LANPALO;39;62
19/03/2008;7;105;LANPALO;39;52
19/03/2008;7;105;LANPALO;39;50
19/03/2008;7;105;LANPALO;39;50
19/03/2008;7;105;LANPALO;39;49
19/03/2008;7;105;LANPALO;39;57
19/03/2008;7;105;LANPALO;39;54
19/03/2008;7;105;LANPALO;39;91
19/03/2008;7;105;LANPALO;39;91
19/03/2008;7;105;LANPALO;39;74
19/03/2008;7;105;LANPALO;39;77
19/03/2008;7;105;LANPALO;39;76
19/03/2008;7;105;LANPALO;39;67
19/03/2008;7;105;LANPALO;39;90
19/03/2008;7;105;LANPALO;39;81
19/03/2008;7;105;LANPALO;39;87
19/03/2008;7;105;LANPALO;39;83
19/03/2008;7;105;LANPALO;39;83
19/03/2008;7;105;LANPALO;39;82
19/03/2008;7;105;LANPALO;39;80
19/03/2008;7;105;LANPALO;39;71
19/03/2008;7;105;LANPALO;39;74
19/03/2008;7;105;LANPALO;39;99
19/03/2008;7;105;LANPALO;39;100
19/03/2008;7;105;LANPALO;39;82
19/03/2008;7;105;LANPALO;39;71
19/03/2008;7;105;LANPALO;39;70
19/03/2008;7;105;LANPALO;39;70
19/03/2008;7;105;LANPALO;39;83
19/03/2008;7;105;LANPALO;39;61
20/03/2008;7;105;LANPALO;40;84
20/03/2008;7;105;LANPALO;40;89
20/03/2008;7;105;LANPALO;40;72
20/03/2008;7;105;LANPALO;40;70
20/03/2008;7;105;LANPALO;40;61
20/03/2008;7;105;LANPALO;40;94
20/03/2008;7;105;LANPALO;40;83
20/03/2008;7;105;LANPALO;40;89
20/03/2008;7;105;LANPALO;40;101
20/03/2008;7;105;LANPALO;40;75
20/03/2008;7;105;LANPALO;40;62
20/03/2008;7;105;LANPALO;40;79
20/03/2008;7;105;LANPALO;40;84
20/03/2008;7;105;LANPALO;40;89
20/03/2008;7;105;LANPALO;40;98
20/03/2008;7;105;LANPALO;40;94
20/03/2008;7;105;LANPALO;40;72
20/03/2008;7;105;LANPALO;40;70
20/03/2008;7;105;LANPALO;40;81
20/03/2008;7;105;LANPALO;40;57
20/03/2008;7;105;LANPALO;40;67
20/03/2008;7;105;LANPALO;40;94
20/03/2008;7;105;LANPALO;40;101
20/03/2008;7;105;LANPALO;40;59
20/03/2008;7;105;LANPALO;40;62
20/03/2008;7;105;LANPALO;40;74
20/03/2008;7;105;LANPALO;40;57
20/03/2008;7;105;LANPALO;40;52
20/03/2008;7;105;LANPALO;40;69
20/03/2008;7;105;LANPALO;40;71
20/03/2008;7;105;LANPALO;40;70
20/03/2008;7;105;LANPALO;40;84
20/03/2008;7;105;LANPALO;40;89
20/03/2008;7;105;LANPALO;40;91
20/03/2008;7;105;LANPALO;40;99
20/03/2008;7;105;LANPALO;40;94
20/03/2008;7;105;LANPALO;40;81
20/03/2008;7;105;LANPALO;40;89
20/03/2008;7;105;LANPALO;40;87
20/03/2008;7;105;LANPALO;40;78
01/02/2008;1;96;LANPALO;2;52
01/02/2008;1;96;LANPALO;2;48
01/02/2008;1;96;LANPALO;2;84
01/02/2008;1;96;LANPALO;2;65
01/02/2008;1;96;LANPALO;2;42
01/02/2008;1;96;LANPALO;2;47
01/02/2008;1;96;LANPALO;2;69
01/02/2008;1;96;LANPALO;2;49
01/02/2008;1;96;LANPALO;2;71
01/02/2008;1;96;LANPALO;2;84
01/02/2008;1;96;LANPALO;2;56
01/02/2008;1;96;LANPALO;2;49
01/02/2008;1;96;LANPALO;2;64
01/02/2008;1;96;LANPALO;2;52
01/02/2008;1;96;LANPALO;2;86
01/02/2008;1;96;LANPALO;2;71
01/02/2008;1;96;LANPALO;2;48
01/02/2008;1;96;LANPALO;2;61
01/02/2008;1;96;LANPALO;2;39
01/02/2008;1;96;LANPALO;2;62
01/02/2008;1;96;LANPALO;2;78
01/02/2008;1;96;LANPALO;2;68
01/02/2008;1;96;LANPALO;2;81
01/02/2008;1;96;LANPALO;2;64
01/02/2008;1;96;LANPALO;2;46
01/02/2008;1;96;LANPALO;2;81
01/02/2008;1;96;LANPALO;2;78
01/02/2008;1;96;LANPALO;2;62
01/02/2008;1;96;LANPALO;2;74
01/02/2008;1;96;LANPALO;2;48
01/02/2008;1;96;LANPALO;2;66
01/02/2008;1;96;LANPALO;2;71
01/02/2008;1;96;LANPALO;2;94
01/02/2008;1;96;LANPALO;2;82
01/02/2008;1;96;LANPALO;2;35
01/02/2008;1;96;LANPALO;2;48
01/02/2008;1;96;LANPALO;2;46
01/02/2008;1;96;LANPALO;2;51
01/02/2008;1;96;LANPALO;2;46
01/02/2008;1;96;LANPALO;2;78
01/02/2008;1;96;LANPALO;2;52
01/02/2008;1;96;LANPALO;2;72
01/02/2008;1;96;LANPALO;2;61
01/02/2008;1;96;LANPALO;2;48
01/02/2008;1;96;LANPALO;2;54
01/02/2008;1;96;LANPALO;2;36
01/02/2008;1;96;LANPALO;2;38
01/02/2008;1;96;LANPALO;2;55
01/02/2008;1;96;LANPALO;2;76
01/02/2008;1;96;LANPALO;2;85
01/02/2008;1;96;LANPALO;2;62
01/02/2008;1;96;LANPALO;2;84
01/02/2008;1;96;LANPALO;2;56
01/02/2008;1;96;LANPALO;2;45
01/02/2008;1;96;LANPALO;2;62
01/02/2008;1;96;LANPALO;2;78
01/02/2008;1;96;LANPALO;2;46
01/02/2008;1;96;LANPALO;2;52
01/02/2008;1;96;LANPALO;2;38
01/02/2008;1;96;LANPALO;2;84
01/02/2008;1;96;LANPALO;2;46
01/02/2008;1;96;LANPALO;2;54
01/02/2008;1;96;LANPALO;2;36
01/02/2008;1;96;LANPALO;2;76
01/02/2008;1;96;LANPALO;2;41
01/02/2008;1;96;LANPALO;2;37
01/02/2008;1;96;LANPALO;2;56
01/02/2008;1;96;LANPALO;2;38
01/02/2008;1;96;LANPALO;2;75
01/02/2008;1;96;LANPALO;2;63
01/02/2008;1;96;LANPALO;2;75
01/02/2008;1;96;LANPALO;2;48
01/02/2008;1;96;LANPALO;2;52
01/02/2008;1;96;LANPALO;2;42
01/02/2008;1;96;LANPALO;2;45
01/02/2008;1;96;LANPALO;2;78
01/02/2008;1;96;LANPALO;2;54
01/02/2008;1;96;LANPALO;2;76
01/02/2008;1;96;LANPALO;2;57
16/02/2008;5;107;LANPALO;10;32
16/02/2008;5;107;LANPALO;10;31
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;36
16/02/2008;5;107;LANPALO;10;30
16/02/2008;5;107;LANPALO;10;42
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;41
16/02/2008;5;107;LANPALO;10;35
16/02/2008;5;107;LANPALO;10;44
16/02/2008;5;107;LANPALO;10;37
16/02/2008;5;107;LANPALO;10;36
16/02/2008;5;107;LANPALO;10;34
16/02/2008;5;107;LANPALO;10;33
16/02/2008;5;107;LANPALO;10;52
16/02/2008;5;107;LANPALO;10;47
16/02/2008;5;107;LANPALO;10;41
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;35
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;35
16/02/2008;5;107;LANPALO;10;42
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;37
16/02/2008;5;107;LANPALO;10;36
16/02/2008;5;107;LANPALO;10;37
16/02/2008;5;107;LANPALO;10;45
16/02/2008;5;107;LANPALO;10;42
16/02/2008;5;107;LANPALO;10;51
16/02/2008;5;107;LANPALO;10;48
16/02/2008;5;107;LANPALO;10;32
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;48
16/02/2008;5;107;LANPALO;10;32
16/02/2008;5;107;LANPALO;10;56
16/02/2008;5;107;LANPALO;10;30
16/02/2008;5;107;LANPALO;10;47
16/02/2008;5;107;LANPALO;10;52
16/02/2008;5;107;LANPALO;10;39
16/02/2008;5;107;LANPALO;10;42
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;42
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;35
16/02/2008;5;107;LANPALO;10;56
16/02/2008;5;107;LANPALO;10;48
16/02/2008;5;107;LANPALO;10;36
16/02/2008;5;107;LANPALO;10;37
16/02/2008;5;107;LANPALO;10;48
16/02/2008;5;107;LANPALO;10;55
16/02/2008;5;107;LANPALO;10;36
16/02/2008;5;107;LANPALO;10;34
16/02/2008;5;107;LANPALO;10;38
16/02/2008;5;107;LANPALO;10;34
16/02/2008;5;107;LANPALO;10;62
16/02/2008;5;107;LANPALO;10;54
16/02/2008;5;107;LANPALO;10;42
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;35
16/02/2008;5;107;LANPALO;10;32
16/02/2008;5;107;LANPALO;10;54
16/02/2008;5;107;LANPALO;10;43
16/02/2008;5;107;LANPALO;10;37
16/02/2008;5;107;LANPALO;10;52
16/02/2008;5;107;LANPALO;10;46
16/02/2008;5;107;LANPALO;10;54
16/02/2008;5;107;LANPALO;10;35
16/02/2008;5;107;LANPALO;10;36
16/02/2008;5;107;LANPALO;10;43
16/02/2008;5;107;LANPALO;10;51
16/02/2008;5;107;LANPALO;10;45
16/02/2008;5;107;LANPALO;10;37
16/02/2008;5;107;LANPALO;10;42
16/02/2008;5;107;LANPALO;10;38
14/03/2008;7;101;LANPALO;52;40
14/03/2008;7;101;LANPALO;52;36
14/03/2008;7;101;LANPALO;52;38
14/03/2008;7;101;LANPALO;52;35
14/03/2008;7;101;LANPALO;52;32
14/03/2008;7;101;LANPALO;52;36
14/03/2008;7;101;LANPALO;52;39
14/03/2008;7;101;LANPALO;52;25
14/03/2008;7;101;LANPALO;52;45
14/03/2008;7;101;LANPALO;52;38
14/03/2008;7;101;LANPALO;52;53
14/03/2008;7;101;LANPALO;52;42
14/03/2008;7;101;LANPALO;52;39
14/03/2008;7;101;LANPALO;52;33
14/03/2008;7;101;LANPALO;52;49
14/03/2008;7;101;LANPALO;52;37
14/03/2008;7;101;LANPALO;52;29
14/03/2008;7;101;LANPALO;52;34
14/03/2008;7;101;LANPALO;52;28
14/03/2008;7;101;LANPALO;52;38
14/03/2008;7;101;LANPALO;52;33
14/03/2008;7;101;LANPALO;52;29
14/03/2008;7;101;LANPALO;52;43
14/03/2008;7;101;LANPALO;52;35
14/03/2008;7;101;LANPALO;52;38
14/03/2008;7;101;LANPALO;52;30
14/03/2008;7;101;LANPALO;52;47
14/03/2008;7;101;LANPALO;52;52
14/03/2008;7;101;LANPALO;52;37
14/03/2008;7;101;LANPALO;52;30
14/03/2008;7;101;LANPALO;52;35
14/03/2008;7;101;LANPALO;52;42
15/03/2008;7;101;LANPALO;54;35
15/03/2008;7;101;LANPALO;54;38
